date,first_timestamp,last_timestamp,n_price_observations,n_intraday_returns,rv,session_return,is_regular_close,is_model_eligible,quality_flag
2023-08-24,2023-08-24,2023-08-24,390,389,4.500203047554498e-05,-0.017207176308419843,True,True,eligible_regular_session
2023-08-25,2023-08-25,2023-08-25,390,389,0.00010037217749185188,0.0024318359609636843,True,True,eligible_regular_session
2023-08-28,2023-08-28,2023-08-28,390,389,3.756580079188251e-05,0.001643504465154881,True,True,eligible_regular_session
2023-08-29,2023-08-29,2023-08-29,390,389,2.8181060581521418e-05,0.014182919823447663,True,True,eligible_regular_session
2023-08-30,2023-08-30,2023-08-30,390,389,3.0797014930553244e-05,0.0028633645554309458,True,True,eligible_regular_session
2023-08-31,2023-08-31,2023-08-31,390,389,2.20276934821111e-05,-0.0031934545873820506,True,True,eligible_regular_session
2023-09-01,2023-09-01,2023-09-01,390,389,3.054141012585379e-05,-0.004620589141102195,True,True,eligible_regular_session
2023-09-05,2023-09-05,2023-09-05,390,389,1.703064276795869e-05,-0.0031396084629466098,True,True,eligible_regular_session
2023-09-06,2023-09-06,2023-09-06,390,389,2.3224404431936928e-05,-0.004007224166924514,True,True,eligible_regular_session
2023-09-07,2023-09-07,2023-09-07,390,389,2.5741355785604452e-05,0.003844254115333535,True,True,eligible_regular_session
2023-09-08,2023-09-08,2023-09-08,390,389,2.2796566318166373e-05,0.0005676814405068576,True,True,eligible_regular_session
2023-09-11,2023-09-11,2023-09-11,390,389,1.537791689126274e-05,0.0003342730150238025,True,True,eligible_regular_session
2023-09-12,2023-09-12,2023-09-12,390,389,1.8107217851284282e-05,-0.0020060816055941033,True,True,eligible_regular_session
2023-09-13,2023-09-13,2023-09-13,390,389,2.7099216485721892e-05,0.0002350662953742738,True,True,eligible_regular_session
2023-09-14,2023-09-14,2023-09-14,390,389,1.6419955269485913e-05,0.003622302107637555,True,True,eligible_regular_session
2023-09-15,2023-09-15,2023-09-15,390,389,2.7185230745701458e-05,-0.008858821064037204,True,True,eligible_regular_session
2023-09-18,2023-09-18,2023-09-18,390,389,1.749930772898195e-05,0.0013391454839073056,True,True,eligible_regular_session
2023-09-19,2023-09-19,2023-09-19,390,389,2.0243574138075538e-05,0.00011252543086603885,True,True,eligible_regular_session
2023-09-20,2023-09-20,2023-09-20,390,389,4.524058744057026e-05,-0.01149901374584697,True,True,eligible_regular_session
2023-09-21,2023-09-21,2023-09-21,390,389,3.124675997633663e-05,-0.010612379193663025,True,True,eligible_regular_session
2023-09-22,2023-09-22,2023-09-22,390,389,3.756886214586772e-05,-0.004539083692904478,True,True,eligible_regular_session
2023-09-25,2023-09-25,2023-09-25,390,389,3.7364219693070075e-05,0.0065322367087582755,True,True,eligible_regular_session
2023-09-26,2023-09-26,2023-09-26,390,389,3.528791162590646e-05,-0.008286290990222938,True,True,eligible_regular_session
2023-09-27,2023-09-27,2023-09-27,390,389,4.694145383399021e-05,-0.0032883703635179337,True,True,eligible_regular_session
2023-09-28,2023-09-28,2023-09-28,390,389,5.8308117647242796e-05,0.007646752033245557,True,True,eligible_regular_session
2023-09-29,2023-09-29,2023-09-29,390,389,6.938582522524368e-05,-0.009257273282796318,True,True,eligible_regular_session
2023-10-02,2023-10-02,2023-10-02,390,389,7.174788040024927e-05,0.0024164949718303206,True,True,eligible_regular_session
2023-10-03,2023-10-03,2023-10-03,390,389,6.236922466880914e-05,-0.008874784811685354,True,True,eligible_regular_session
2023-10-04,2023-10-04,2023-10-04,390,389,6.061776096533182e-05,0.005821840403452711,True,True,eligible_regular_session
2023-10-05,2023-10-05,2023-10-05,390,389,4.723320072737354e-05,0.00013856417011076552,True,True,eligible_regular_session
2023-10-06,2023-10-06,2023-10-06,390,389,6.74851271034985e-05,0.016968089381068623,True,True,eligible_regular_session
2023-10-09,2023-10-09,2023-10-09,390,389,3.754426124585837e-05,0.010547023939930629,True,True,eligible_regular_session
2023-10-10,2023-10-10,2023-10-10,390,389,3.896864096313029e-05,0.00408069526471862,True,True,eligible_regular_session
2023-10-11,2023-10-11,2023-10-11,390,389,3.058012904319244e-05,0.0006696630336868913,True,True,eligible_regular_session
2023-10-12,2023-10-12,2023-10-12,390,389,4.955204602499061e-05,-0.007040419109172992,True,True,eligible_regular_session
2023-10-13,2023-10-13,2023-10-13,390,389,7.40481375973657e-05,-0.009521702548905903,True,True,eligible_regular_session
2023-10-16,2023-10-16,2023-10-16,390,389,4.240521734158702e-05,0.0057370108665137625,True,True,eligible_regular_session
2023-10-17,2023-10-17,2023-10-17,390,389,4.930016991417018e-05,0.007077384758806716,True,True,eligible_regular_session
2023-10-18,2023-10-18,2023-10-18,390,389,6.87160869888926e-05,-0.009643632240916524,True,True,eligible_regular_session
2023-10-19,2023-10-19,2023-10-19,390,389,0.00011563726552989479,-0.010809659237607693,True,True,eligible_regular_session
2023-10-20,2023-10-20,2023-10-20,390,389,6.675906089672956e-05,-0.011017364898304,True,True,eligible_regular_session
2023-10-23,2023-10-23,2023-10-23,390,389,5.7120415259211114e-05,0.001941370295891581,True,True,eligible_regular_session
2023-10-24,2023-10-24,2023-10-24,390,389,4.654365055345877e-05,0.0018663140541100483,True,True,eligible_regular_session
2023-10-25,2023-10-25,2023-10-25,390,389,5.789171348955594e-05,-0.009363758267296055,True,True,eligible_regular_session
2023-10-26,2023-10-26,2023-10-26,390,389,7.756286812931492e-05,-0.008953300785722209,True,True,eligible_regular_session
2023-10-27,2023-10-27,2023-10-27,390,389,7.192540600800074e-05,-0.008277330192137443,True,True,eligible_regular_session
2023-10-30,2023-10-30,2023-10-30,390,389,4.6379409305037425e-05,0.004756271559240509,True,True,eligible_regular_session
2023-10-31,2023-10-31,2023-10-31,390,389,4.53889767937123e-05,0.005804549190518281,True,True,eligible_regular_session
2023-11-01,2023-11-01,2023-11-01,390,389,7.095222235334074e-05,0.008700643024008284,True,True,eligible_regular_session
2023-11-02,2023-11-02,2023-11-02,390,389,2.324120885928594e-05,0.009526563093042504,True,True,eligible_regular_session
2023-11-03,2023-11-03,2023-11-03,390,389,2.9120624068710553e-05,0.004092703007247014,True,True,eligible_regular_session
2023-11-06,2023-11-06,2023-11-06,390,389,1.9349639145420624e-05,-0.0011558035779975523,True,True,eligible_regular_session
2023-11-07,2023-11-07,2023-11-07,390,389,2.037258912056893e-05,0.002803774351536101,True,True,eligible_regular_session
2023-11-08,2023-11-08,2023-11-08,390,389,2.1216291264608794e-05,-0.000821021853370849,True,True,eligible_regular_session
2023-11-09,2023-11-09,2023-11-09,390,389,4.816496714324905e-05,-0.00989013642926028,True,True,eligible_regular_session
2023-11-10,2023-11-10,2023-11-10,390,389,2.5414391974537278e-05,0.011831788717623415,True,True,eligible_regular_session
2023-11-13,2023-11-13,2023-11-13,390,389,1.8165326218055268e-05,0.0016063239969241402,True,True,eligible_regular_session
2023-11-14,2023-11-14,2023-11-14,390,389,2.265853357847682e-05,0.005327981541571817,True,True,eligible_regular_session
2023-11-15,2023-11-15,2023-11-15,390,389,2.3084437671563723e-05,-0.0011805748018096152,True,True,eligible_regular_session
2023-11-16,2023-11-16,2023-11-16,390,389,2.648775073586984e-05,0.0019626960947621763,True,True,eligible_regular_session
2023-11-17,2023-11-17,2023-11-17,390,389,1.5947093274619085e-05,0.0005318312181745504,True,True,eligible_regular_session
2023-11-20,2023-11-20,2023-11-20,390,389,1.2455193201069552e-05,0.007698593661305581,True,True,eligible_regular_session
2023-11-21,2023-11-21,2023-11-21,390,389,1.2630496706360984e-05,0.0005840381443732921,True,True,eligible_regular_session
2023-11-22,2023-11-22,2023-11-22,390,389,2.1864089128400562e-05,-0.0003511058773887487,True,True,eligible_regular_session
2023-11-24,2023-11-24,2023-11-24,232,231,5.701694848168411e-06,0.0012114350401144904,False,False,short_or_incomplete
2023-11-27,2023-11-27,2023-11-27,390,389,1.1592605847776612e-05,-0.0015611228761509732,True,True,eligible_regular_session
2023-11-28,2023-11-28,2023-11-28,390,389,1.7547973333482877e-05,0.0018571168606575268,True,True,eligible_regular_session
2023-11-29,2023-11-29,2023-11-29,390,389,1.807049039531221e-05,-0.005507096096081254,True,True,eligible_regular_session
2023-11-30,2023-11-30,2023-11-30,390,389,2.742655981600403e-05,0.0026056890613446776,True,True,eligible_regular_session
2023-12-01,2023-12-01,2023-12-01,390,389,3.4168997928327994e-05,0.007464025702793704,True,True,eligible_regular_session
2023-12-04,2023-12-04,2023-12-04,390,389,1.9380620125335265e-05,0.0022303343352910233,True,True,eligible_regular_session
2023-12-05,2023-12-05,2023-12-05,390,389,3.302545950148892e-05,0.0023407665517052403,True,True,eligible_regular_session
2023-12-06,2023-12-06,2023-12-06,390,389,1.9568628487053395e-05,-0.008303270729860611,True,True,eligible_regular_session
2023-12-07,2023-12-07,2023-12-07,390,389,1.663645182943459e-05,0.0027320899779856916,True,True,eligible_regular_session
2023-12-08,2023-12-08,2023-12-08,390,389,2.6892337599575966e-05,0.005144098039391073,True,True,eligible_regular_session
2023-12-11,2023-12-11,2023-12-11,390,389,1.467319083415829e-05,0.005402974035631075,True,True,eligible_regular_session
2023-12-12,2023-12-12,2023-12-12,390,389,9.959989082159673e-06,0.005785949563211667,True,True,eligible_regular_session
2023-12-13,2023-12-13,2023-12-13,390,389,3.160413204347749e-05,0.012725241985790219,True,True,eligible_regular_session
2023-12-14,2023-12-14,2023-12-14,390,389,3.175459960728671e-05,-0.0021610692258525817,True,True,eligible_regular_session
2023-12-15,2023-12-15,2023-12-15,390,389,2.4051661078057548e-05,0.0009824486251361342,True,True,eligible_regular_session
2023-12-18,2023-12-18,2023-12-18,390,389,7.315433945075419e-06,0.0019637286737188143,True,True,eligible_regular_session
2023-12-19,2023-12-19,2023-12-19,390,389,8.81852759924856e-06,0.004325217171244802,True,True,eligible_regular_session
2023-12-20,2023-12-20,2023-12-20,390,389,3.50497007459595e-05,-0.012799159604309768,True,True,eligible_regular_session
2023-12-21,2023-12-21,2023-12-21,390,389,3.6514228748104303e-05,0.0020980259901579763,True,True,eligible_regular_session
2023-12-22,2023-12-22,2023-12-22,390,389,2.1318351663972676e-05,-0.000914377546059234,True,True,eligible_regular_session
2023-12-26,2023-12-26,2023-12-26,390,389,6.472738754499682e-06,0.002646463945752178,True,True,eligible_regular_session
2023-12-27,2023-12-27,2023-12-27,390,389,1.4011114937898927e-05,0.0017244342312503675,True,True,eligible_regular_session
2023-12-28,2023-12-28,2023-12-28,390,389,9.047990263406196e-06,-0.0009234633454251693,True,True,eligible_regular_session
2023-12-29,2023-12-29,2023-12-29,390,389,1.7545843406819782e-05,-0.002649368505850313,True,True,eligible_regular_session
2024-01-02,2024-01-02,2024-01-02,390,389,2.1385712696728357e-05,5.4818666191255626e-05,True,True,eligible_regular_session
2024-01-03,2024-01-03,2024-01-03,390,389,3.275658917767541e-05,-0.003791576304762486,True,True,eligible_regular_session
2024-01-04,2024-01-04,2024-01-04,390,389,2.0932256876275956e-05,-0.002359837865985615,True,True,eligible_regular_session
2024-01-05,2024-01-05,2024-01-05,390,389,3.299575661294018e-05,0.0011248355475076298,True,True,eligible_regular_session
2024-01-08,2024-01-08,2024-01-08,390,389,1.8011507096033314e-05,0.012616151034240523,True,True,eligible_regular_session
2024-01-09,2024-01-09,2024-01-09,390,389,2.11214529517923e-05,0.004161409462384311,True,True,eligible_regular_session
2024-01-10,2024-01-10,2024-01-10,390,389,1.8022252181418242e-05,0.004361094941654219,True,True,eligible_regular_session
2024-01-11,2024-01-11,2024-01-11,390,389,4.5293829699880105e-05,-0.0032580870033078334,True,True,eligible_regular_session
2024-01-12,2024-01-12,2024-01-12,390,389,2.9992474346896946e-05,-0.0025744876992080225,True,True,eligible_regular_session
2024-01-16,2024-01-16,2024-01-16,390,389,3.5897249842287814e-05,-0.001164021184482972,True,True,eligible_regular_session
2024-01-17,2024-01-17,2024-01-17,390,389,2.2922471431136253e-05,0.0012880205330130878,True,True,eligible_regular_session
2024-01-18,2024-01-18,2024-01-18,390,389,2.692368810772991e-05,0.005268501711390152,True,True,eligible_regular_session
2024-01-19,2024-01-19,2024-01-19,390,389,2.4336006736877466e-05,0.009674751753833076,True,True,eligible_regular_session
2024-01-22,2024-01-22,2024-01-22,390,389,1.781554794650919e-05,-0.0009396444055130703,True,True,eligible_regular_session
2024-01-23,2024-01-23,2024-01-23,390,389,1.103960792480526e-05,0.0012342963096074384,True,True,eligible_regular_session
2024-01-24,2024-01-24,2024-01-24,390,389,2.3070242432359982e-05,-0.00456337821500734,True,True,eligible_regular_session
2024-01-25,2024-01-25,2024-01-25,390,389,2.3129714691936236e-05,0.002094100271800423,True,True,eligible_regular_session
2024-01-26,2024-01-26,2024-01-26,390,389,1.6758866997008106e-05,-0.0005846877402590133,True,True,eligible_regular_session
2024-01-29,2024-01-29,2024-01-29,390,389,1.6481739761102805e-05,0.007489268087109457,True,True,eligible_regular_session
2024-01-30,2024-01-30,2024-01-30,390,389,1.2120273480000367e-05,-5.482506237729754e-05,True,True,eligible_regular_session
2024-01-31,2024-01-31,2024-01-31,390,389,5.624626982650488e-05,-0.011766253635009659,True,True,eligible_regular_session
2024-02-01,2024-02-01,2024-02-01,390,389,3.2746566300051084e-05,0.00784364290912426,True,True,eligible_regular_session
2024-02-02,2024-02-02,2024-02-02,390,389,3.9471419328984976e-05,0.00863736754220825,True,True,eligible_regular_session
2024-02-05,2024-02-05,2024-02-05,390,389,2.4285050450869653e-05,-0.001548714028000537,True,True,eligible_regular_session
2024-02-06,2024-02-06,2024-02-06,390,389,2.3114455844719626e-05,7.468629237500364e-05,True,True,eligible_regular_session
2024-02-07,2024-02-07,2024-02-07,390,389,2.1977314035778965e-05,0.0034654989258446752,True,True,eligible_regular_session
2024-02-08,2024-02-08,2024-02-08,390,389,1.117120640208177e-05,0.0014354543615014356,True,True,eligible_regular_session
2024-02-09,2024-02-09,2024-02-09,390,389,8.058123862322566e-06,0.004990655392235592,True,True,eligible_regular_session
2024-02-12,2024-02-12,2024-02-12,390,389,1.3077071567854392e-05,-0.0006230027539981649,True,True,eligible_regular_session
2024-02-13,2024-02-13,2024-02-13,390,389,2.8214387332071298e-05,4.441223436667454e-05,True,True,eligible_regular_session
2024-02-14,2024-02-14,2024-02-14,390,389,2.7771931763297973e-05,0.003720675455631104,True,True,eligible_regular_session
2024-02-15,2024-02-15,2024-02-15,390,389,1.8714861378642192e-05,0.0047631285097030395,True,True,eligible_regular_session
2024-02-16,2024-02-16,2024-02-16,390,389,2.7491228418907207e-05,-0.004397775907992062,True,True,eligible_regular_session
2024-02-20,2024-02-20,2024-02-20,390,389,2.9940651208483352e-05,-0.002581076492827943,True,True,eligible_regular_session
2024-02-21,2024-02-21,2024-02-21,390,389,2.6099197290880822e-05,0.0036599066354070582,True,True,eligible_regular_session
2024-02-22,2024-02-22,2024-02-22,390,389,2.139689113916782e-05,0.00818488971555427,True,True,eligible_regular_session
2024-02-23,2024-02-23,2024-02-23,390,389,2.263942957737262e-05,-0.0028333021997081673,True,True,eligible_regular_session
2024-02-26,2024-02-26,2024-02-26,390,389,1.46909805921322e-05,-0.004892246726060646,True,True,eligible_regular_session
2024-02-27,2024-02-27,2024-02-27,390,389,1.1520144822987071e-05,0.0009572488691487745,True,True,eligible_regular_session
2024-02-28,2024-02-28,2024-02-28,390,389,1.1644046559610844e-05,0.0011603745285524451,True,True,eligible_regular_session
2024-02-29,2024-02-29,2024-02-29,390,389,2.10432517875874e-05,0.0012680816176590963,True,True,eligible_regular_session
2024-03-01,2024-03-01,2024-03-01,390,389,1.4841286052270311e-05,0.006758181409686724,True,True,eligible_regular_session
2024-03-04,2024-03-04,2024-03-04,390,389,1.1338415164669497e-05,1.559150263141401e-05,True,True,eligible_regular_session
2024-03-05,2024-03-05,2024-03-05,390,389,2.710038215163041e-05,-0.0060499529875532865,True,True,eligible_regular_session
2024-03-06,2024-03-06,2024-03-06,390,389,5.443480539580539e-05,-0.0014893725958875711,True,True,eligible_regular_session
2024-03-07,2024-03-07,2024-03-07,390,389,1.826450260229204e-05,0.004484399576802247,True,True,eligible_regular_session
2024-03-08,2024-03-08,2024-03-08,390,389,4.9358009324635117e-05,-0.007643849559649177,True,True,eligible_regular_session
2024-03-11,2024-03-11,2024-03-11,390,389,2.7072223119746817e-05,0.001059473294627173,True,True,eligible_regular_session
2024-03-12,2024-03-12,2024-03-12,390,389,3.553676106541113e-05,0.006440091040301012,True,True,eligible_regular_session
2024-03-13,2024-03-13,2024-03-13,390,389,2.1512439344015988e-05,-0.001864448951542384,True,True,eligible_regular_session
